DateTime,modulo100,mean wave period,combined height
2019-01-17 21:00:00,7.464504102591201,9.718105646214656,1.7911476736974044
2019-01-17 22:00:00,6.634302025525302,9.725438385122693,1.788239415397398
2019-01-17 23:00:00,6.9742637172245106,9.712402404841738,1.7880157032204744
2019-01-18 00:00:00,7.150918071384357,9.66142241052871,1.7926018028474076
2019-01-18 01:00:00,7.306788623121902,9.504990647157225,1.7711254338627451
2019-01-18 02:00:00,7.325972853025838,9.412924036422966,1.777333446772374
2019-01-18 03:00:00,7.27943286242828,9.339596647342583,1.782534754885847
2019-01-18 04:00:00,7.3957403379985385,9.245318575667806,1.7693357364473568
2019-01-18 05:00:00,7.680959846728302,9.197597576425016,1.773865908030059
2019-01-18 06:00:00,7.739776727559422,9.134279957917512,1.7793468563646861
2019-01-18 07:00:00,7.805648898274862,9.064560741950608,1.7861141497166242
2019-01-18 08:00:00,7.878183233749513,8.993328421129664,1.7939440759089489
2019-01-18 09:00:00,8.234794331780419,8.914414183357442,1.8047941164897419
2019-01-18 10:00:00,6.06846699679182,9.004385725832261,1.7894139043262467
2019-01-18 11:00:00,5.802344328820688,9.09703429997192,1.7754878213127547
2019-01-18 12:00:00,6.109252759308772,9.159769955074026,1.766595262280043
2019-01-18 13:00:00,6.536362179068757,8.934200939141038,1.675488478227921
2019-01-18 14:00:00,6.993190711587874,8.954453265648953,1.683094692243322
2019-01-18 15:00:00,7.01590099003135,8.950728699854395,1.6932176682491134
2019-01-18 16:00:00,6.756589728292191,8.912784685822324,1.6987545446279717
2019-01-18 17:00:00,7.105783541431028,8.901145417714325,1.7111146424029986
2019-01-18 18:00:00,7.564327997932004,8.902076559162966,1.7210139062318666
2019-01-18 19:00:00,8.127652618338344,8.900214276265686,1.7316402346357358
2019-01-18 20:00:00,8.57825877503636,8.902774915249445,1.7419309947742199
2019-01-18 21:00:00,8.670739813937233,8.905451946914285,1.7529488194877054
2019-01-18 22:00:00,5.53355378256309,9.071195124772167,1.7395260888722914
2019-01-18 23:00:00,4.792940320500551,9.242175973278647,1.7266067106549556
2019-01-19 00:00:00,4.804896895200375,9.395348741579891,1.7174904394453203
2019-01-19 01:00:00,5.461492356064469,9.347394956974941,1.6590456332240389
2019-01-19 02:00:00,6.667386719736775,9.376260341882775,1.6638554450278955
2019-01-19 03:00:00,7.120941427443664,9.335290118142625,1.6804101461202392
2019-01-19 04:00:00,6.945730054000654,9.286288799407956,1.7013272346625927
2019-01-19 05:00:00,7.16791294418923,9.252767707256924,1.7216850427626371
2019-01-19 06:00:00,7.591705215624774,9.213194195689733,1.7428258434819142
2019-01-19 07:00:00,7.8980867575075875,9.191777942371019,1.7610583859011848
2019-01-19 08:00:00,8.038236081304184,9.202718854392536,1.7736421958531352
